pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw,date
936.0,693.0,24.6,16.6,191.0,19.0,3.6253709121543496,18.650916485505615,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
925.0,797.0,23.8,16.8,180.0,18.0,-2.204364238465236e-15,18.0,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
883.0,1203.0,21.2,15.8,175.0,11.0,-0.9587131702242402,10.9581416790092,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
850.0,1535.0,19.0,15.0,225.0,6.0,4.242640687119285,4.242640687119286,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
824.0,1801.0,17.1,13.9,260.0,5.0,4.92403876506104,0.8682408883346516,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
807.0,1979.0,15.8,13.2,215.0,6.0,3.441458618106277,4.914912265733951,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
796.0,2095.0,15.1,12.2,185.0,6.0,0.5229344564859477,5.977168188550474,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
741.0,2699.0,11.3,6.9,155.0,8.0,-3.380946093925596,7.2504622962931995,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
734.0,2779.0,10.8,6.2,150.0,9.0,-4.499999999999999,7.794228634059948,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
715.0,2997.0,9.5,6.1,135.0,11.0,-7.778174593052023,7.778174593052022,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
700.0,3173.0,8.4,6.1,110.0,14.0,-13.155696691002717,4.788282006559362,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
689.0,3304.0,7.7,6.0,110.0,14.0,-13.155696691002717,4.788282006559362,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
678.0,3437.0,7.0,5.8,114.0,14.0,-12.789636406996411,5.694313003061204,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
641.0,3893.0,4.3,3.1,130.0,14.0,-10.724622203665692,8.99902653561155,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
618.0,4191.0,2.5,1.4,120.0,8.0,-6.92820323027551,3.9999999999999982,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
587.0,4609.0,0.0,-1.1,89.0,4.0,-3.999390780625565,-0.0698096257491344,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
573.0,4802.0,-1.1,-34.0,75.0,2.0,-1.9318516525781366,-0.5176380902050415,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
566.0,4900.0,-1.7,-50.7,,,,,96237,96237,2025-06-01,-2.16,106.13,33.0,46.57,2025-06-01
1013.0,6.0,25.0,24.5,10.0,1.0,-0.17364817766693033,-0.984807753012208,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
1000.0,119.0,24.4,24.4,180.0,5.0,-6.123233995736766e-16,5.0,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
980.0,297.0,23.4,23.4,209.0,5.0,2.424048101231685,4.373098535696979,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
925.0,803.0,23.2,20.3,290.0,5.0,4.698463103929542,-1.7101007166283448,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
915.0,898.0,23.2,19.5,295.0,6.0,5.437846722219899,-2.5357095704441974,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
877.0,1269.0,21.8,15.8,312.0,12.0,8.917737905728735,-8.029567276306294,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
850.0,1540.0,19.6,14.7,325.0,16.0,9.177222981616744,-13.106432708623865,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
796.0,2103.0,16.2,12.3,328.0,20.0,10.5983852846641,-16.96096192312852,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
768.0,2405.0,14.1,11.7,330.0,22.0,11.00000000000001,-19.052558883257646,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
722.0,2926.0,10.6,10.6,340.0,21.0,7.182423009839041,-19.733545036504076,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
700.0,3184.0,9.0,9.0,345.0,21.0,5.435199947152935,-20.284442352070435,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
619.0,4194.0,3.2,3.2,23.0,21.0,-8.205353698274749,-19.33060192250125,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
591.0,4568.0,0.2,0.2,38.0,21.0,-12.928890981838824,-16.54822582574116,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
525.0,5514.0,-2.7,-2.7,75.0,21.0,-20.284442352070435,-5.4351999471529355,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
500.0,5900.0,-4.7,-4.7,90.0,21.0,-21.0,-1.2858791391047208e-15,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
483.0,6167.0,-6.2,-6.2,105.0,23.0,-22.21629400464857,5.95283803735798,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
420.0,7244.0,-12.4,-12.4,145.0,19.0,-10.897952290669872,15.563888841490847,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
400.0,7620.0,-14.5,-14.5,115.0,10.0,-9.0630778703665,4.226182617406994,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
385.0,7909.0,-16.1,-16.1,109.0,15.0,-14.182778633989752,4.883522316857349,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
354.0,8527.0,-20.5,-20.5,95.0,26.0,-25.901062150385386,2.2660493114391143,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
307.0,9575.0,-27.9,-28.0,99.0,23.0,-22.71683183368817,3.5979926959253086,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
300.0,9740.0,-29.1,-29.3,100.0,22.0,-21.665770566268577,3.8202599086724667,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
295.0,9860.0,-30.0,-30.2,105.0,20.0,-19.318516525781366,5.176380902050417,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
286.0,10081.0,-31.7,-32.0,106.0,22.0,-21.147757310643016,6.0640218279739795,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
250.0,11020.0,-39.3,-41.1,110.0,33.0,-31.00985648593498,11.286664729747068,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
239.0,11329.0,-42.1,-46.2,103.0,36.0,-35.077322332268466,8.09823795637914,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
220.0,11883.0,-46.7,-50.7,90.0,41.0,-41.0,-2.510525938252074e-15,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
200.0,12520.0,-51.9,-55.8,95.0,37.0,-36.85920382939459,3.2247624816633547,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
150.0,14270.0,-66.3,-70.1,110.0,24.0,-22.552622898861802,8.20848343981605,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
122.0,15512.0,-76.3,-79.1,105.0,15.0,-14.488887394336025,3.882285676537813,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
100.0,16680.0,-75.3,-78.7,185.0,18.0,1.568803369457843,17.93150456565142,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
70.0,18680.0,-74.7,-82.7,255.0,30.0,28.97777478867205,7.764571353075619,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
60.5,19511.0,-73.7,-98.7,201.0,23.0,8.24246283954191,21.47234980943564,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
50.0,20620.0,-66.3,-92.3,130.0,13.0,-9.958577760546714,8.356238925925012,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
44.6,21322.0,-60.9,-87.9,108.0,23.0,-21.874299874788534,7.107390870623789,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
37.6,22375.0,-64.5,-90.5,75.0,37.0,-35.73925557269553,-9.576304668793266,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
30.0,23770.0,-60.1,-86.1,90.0,38.0,-38.0,-2.326828918379971e-15,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
26.0,24677.0,-55.8,-80.7,90.0,73.0,-73.0,-4.469960816887839e-15,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
25.5,24800.0,-55.3,-80.0,90.0,73.0,-73.0,-4.469960816887839e-15,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
23.4,25344.0,-52.7,-76.7,98.0,56.0,-55.45501184952794,7.793693653763659,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
23.0,25456.0,-52.5,-76.7,100.0,53.0,-52.194810909647025,9.203353416347307,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
20.0,26360.0,-51.1,-77.1,115.0,62.0,-56.191082796272305,26.202332227923357,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
14.4,28514.0,-47.1,-80.1,92.0,62.0,-61.96223127518394,2.1637687955550593,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
14.0,,,,90.0,62.0,-62.0,-3.796405077356795e-15,96509,96509,2025-06-01,3.33,117.56,6.0,67.12,2025-06-01
1013.0,3.0,25.0,22.2,180.0,10.0,-1.2246467991473533e-15,10.0,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
1000.0,116.0,24.2,21.1,170.0,14.0,-2.431074487337024,13.787308542170912,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
976.0,328.0,23.0,21.0,176.0,15.0,-1.0463471061618828,14.963460753897364,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
965.0,427.0,24.2,20.2,179.0,16.0,-0.279238502996535,15.99756312250226,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
928.0,767.0,22.8,17.8,189.0,18.0,2.815820370724153,17.77839013071248,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
925.0,795.0,22.6,17.6,190.0,18.0,3.1256671980047486,17.726539554219745,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
914.0,900.0,21.7,18.5,190.0,15.0,2.604722665003957,14.772116295183121,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
900.0,1035.0,20.6,19.6,190.0,14.0,2.4310744873370265,13.787308542170912,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
856.0,1472.0,18.8,14.0,190.0,11.0,1.9101299543362351,10.832885283134289,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
850.0,1533.0,18.2,14.1,190.0,11.0,1.9101299543362351,10.832885283134289,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
824.0,1796.0,16.6,13.1,205.0,11.0,4.648800879147692,9.969385657403151,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
795.0,2099.0,14.7,12.0,145.0,10.0,-5.73576436351046,8.191520442889919,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
768.0,2392.0,12.9,10.9,130.0,9.0,-6.894399988070802,5.785088487178855,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
741.0,2695.0,11.0,9.8,150.0,9.0,-4.499999999999999,7.794228634059948,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
727.0,2856.0,10.0,9.2,139.0,10.0,-6.560590289905073,7.54709580222772,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
715.0,2995.0,9.3,8.3,130.0,10.0,-7.66044443118978,6.427876096865393,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
700.0,3171.0,8.4,7.2,130.0,8.0,-6.128355544951824,5.142300877492315,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
689.0,3301.0,7.9,6.5,140.0,6.0,-3.856725658119237,4.596266658713867,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
665.0,3592.0,6.7,4.9,110.0,9.0,-8.457233587073176,3.0781812899310186,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
641.0,3893.0,5.5,3.3,20.0,7.0,-2.394141003279681,-6.5778483455013586,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
618.0,4193.0,4.3,1.6,10.0,12.0,-2.083778132003164,-11.817693036146496,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
604.0,4380.0,3.6,0.6,10.0,11.0,-1.9101299543362336,-10.832885283134289,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
595.0,4502.0,2.7,-0.0,10.0,11.0,-1.9101299543362336,-10.832885283134289,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
574.0,4791.0,0.5,-1.4,355.0,13.0,1.1330246557195582,-12.950531075192693,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
569.0,4862.0,0.0,-1.8,355.0,13.0,1.1330246557195582,-12.950531075192693,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
556.0,5047.0,-1.3,-2.6,355.0,11.0,0.9587131702242415,-10.9581416790092,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
553.0,5090.0,-1.6,-3.0,355.0,11.0,0.9587131702242415,-10.9581416790092,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
552.0,5104.0,-1.7,-3.1,357.0,11.0,0.5756955186723881,-10.984924882300312,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
532.0,5398.0,-1.1,-6.9,35.0,12.0,-6.882917236212553,-9.829824531467901,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
531.0,5413.0,-1.1,-7.1,37.0,12.0,-7.221780277824579,-9.583626120567514,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
500.0,5890.0,-4.5,-8.3,105.0,15.0,-14.488887394336025,3.882285676537813,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
493.0,5999.0,-5.2,-8.9,110.0,15.0,-14.095389311788626,5.130302149885031,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
457.0,6587.0,-9.0,-11.9,120.0,17.0,-14.722431864335459,8.499999999999996,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
406.0,7505.0,-14.9,-16.6,90.0,20.0,-20.0,-1.2246467991473533e-15,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
400.0,7620.0,-15.7,-17.2,95.0,20.0,-19.92389396183491,1.7431148549531648,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
360.0,8393.0,-20.8,-23.1,90.0,26.0,-26.0,-1.592040838891559e-15,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
346.0,8684.0,-22.8,-25.3,100.0,30.0,-29.544232590366242,5.2094453300079095,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
300.0,9730.0,-29.7,-33.2,110.0,43.0,-40.406782693794064,14.706866163003754,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
297.0,9801.0,-30.3,-33.6,110.0,43.0,-40.406782693794064,14.706866163003754,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
285.0,10093.0,-32.3,-38.3,111.0,42.0,-39.21037791288247,15.051453880902612,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
267.0,10548.0,-36.1,-45.1,113.0,40.0,-36.82019413809761,15.629245139570951,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
250.0,11000.0,-39.5,-47.5,115.0,38.0,-34.439695907392704,16.059493946146574,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
246.0,11110.0,-40.7,-46.7,114.0,38.0,-34.71472739041883,15.45599243688041,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
236.0,11392.0,-42.9,-47.1,112.0,39.0,-36.16017032810471,14.60965714322057,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
230.0,11565.0,-44.1,-52.1,111.0,40.0,-37.34321705988807,14.33471798181201,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
212.0,12108.0,-48.1,-60.1,106.0,41.0,-39.411729533471075,11.301131588496961,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
206.0,12296.0,-49.7,-60.7,105.0,42.0,-40.56888470414087,10.870399894305876,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
200.0,12490.0,-51.3,-61.3,105.0,44.0,-42.500736356719,11.388037984510918,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
180.0,13164.0,-56.5,-70.5,97.0,44.0,-43.67203067221817,5.3622511098264845,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
155.0,14088.0,-64.9,-73.9,85.0,45.0,-44.82876141412855,-3.922008423644616,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
150.0,14290.0,-66.7,-74.7,90.0,46.0,-46.0,-2.8166876380389124e-15,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
137.0,14834.0,-70.7,-76.7,94.0,43.0,-42.89525416117244,2.999528370997389,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
122.0,15514.0,-75.7,-81.7,99.0,39.0,-38.51984528321037,6.100944136569002,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
120.0,15610.0,-75.4,-82.2,100.0,38.0,-37.42269461446391,6.598630751343352,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
115.0,15857.0,-74.5,-83.5,79.0,29.0,-28.467188319982256,-5.533460865919802,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
114.0,15907.0,-74.8,-83.8,75.0,27.0,-26.079997309804845,-6.98811421776806,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
103.0,16490.0,-78.8,-87.8,55.0,28.0,-22.93625724009177,-16.060140217829293,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
100.0,16660.0,-79.9,-88.9,55.0,30.0,-24.574561328669756,-17.207293090531383,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
99.7,16677.0,-79.9,-88.9,55.0,30.0,-24.574561328669756,-17.207293090531383,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
98.0,16775.0,-78.7,-88.7,65.0,35.0,-31.72077254628275,-14.79163916092448,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
94.9,16959.0,-76.3,-88.3,93.0,29.0,-28.96025650788264,1.5177427310453715,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
93.0,17076.0,-76.1,-88.1,110.0,25.0,-23.49231551964771,8.550503583141717,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
84.0,17666.0,-75.3,-87.3,230.0,26.0,19.917155521093427,16.712477851850025,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
80.5,17912.0,-74.9,-86.9,237.0,25.0,20.9667641986356,13.615975875375675,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
79.0,18022.0,-73.1,-87.8,240.0,25.0,21.65063509461096,12.50000000000001,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
78.3,18074.0,-72.3,-88.3,248.0,27.0,25.033964073303256,10.114378022229632,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
75.0,18326.0,-73.3,-88.9,285.0,36.0,34.77332974640646,-9.31748562369073,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
70.0,18730.0,-74.9,-89.9,290.0,38.0,35.708319589864516,-12.996765446375422,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
68.0,18898.0,-75.3,-90.3,270.0,36.0,36.0,6.613092715395707e-15,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
65.7,19098.0,-75.7,-90.7,281.0,35.0,34.35695142066824,-6.6783148381790784,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
65.0,19161.0,-75.3,-90.7,285.0,35.0,33.807403920117395,-9.05866657858821,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
61.0,19536.0,-72.9,-90.7,295.0,25.0,22.657694675916247,-10.56545654351749,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
58.0,19834.0,-71.1,-90.7,315.0,20.0,14.142135623730955,-14.142135623730947,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
53.0,20366.0,-67.7,-90.7,312.0,17.0,12.633462033115707,-11.375220308100582,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
50.0,20720.0,-64.3,-90.3,310.0,15.0,11.490666646784671,-9.641814145298088,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
49.4,20794.0,-61.9,-89.9,304.0,12.0,9.9484508706605,-6.710314841648964,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
48.0,20971.0,-62.2,-90.5,290.0,5.0,4.698463103929542,-1.7101007166283448,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
46.0,21233.0,-62.6,-91.3,210.0,7.0,3.500000000000001,6.06217782649107,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
43.0,21648.0,-63.2,-92.6,190.0,14.0,2.4310744873370265,13.787308542170912,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
41.0,21941.0,-63.7,-93.6,165.0,12.0,-3.1058285412302524,11.591109915468818,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
39.0,22248.0,-64.2,-94.6,100.0,15.0,-14.772116295183121,2.6047226650039548,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
36.8,22605.0,-64.7,-95.7,111.0,29.0,-27.073832368418852,10.392670536813707,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
36.0,22739.0,-64.9,-96.7,115.0,34.0,-30.8144647592461,14.369020899183777,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
35.8,22773.0,-64.9,-96.9,114.0,34.0,-31.06054555984843,13.829045864577209,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
34.9,22930.0,-61.3,-94.3,110.0,36.0,-33.828934348292705,12.312725159724074,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
32.0,23469.0,-61.3,-94.3,95.0,40.0,-39.84778792366982,3.4862297099063295,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
31.2,23626.0,-61.3,-94.3,87.0,47.0,-46.93558813346497,-2.4597899434183663,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
31.0,23666.0,-61.1,-94.3,85.0,49.0,-48.81354020649553,-4.270631394635249,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
30.0,23870.0,-60.3,-94.3,85.0,46.0,-45.82495611222029,-4.009164166392274,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
28.0,24308.0,-57.2,-91.7,65.0,45.0,-40.783850416649244,-19.017821778331474,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
27.0,24539.0,-55.5,-90.4,80.0,53.0,-52.194810909647025,-9.203353416347312,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
26.5,24657.0,-54.7,-89.7,82.0,52.0,-51.49393957456166,-7.237001249923404,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
24.6,25139.0,-52.3,-88.3,88.0,49.0,-48.97015052393569,-1.7100753384225529,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
24.0,25298.0,-52.9,-87.9,90.0,48.0,-48.0,-2.9391523179536475e-15,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
23.0,25574.0,-53.9,-87.2,105.0,50.0,-48.29629131445341,12.940952255126042,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
22.8,25630.0,-54.1,-87.1,104.0,50.0,-48.514786313799824,12.096094779983389,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
21.0,26164.0,-52.6,-87.5,90.0,49.0,-49.0,-3.0003846579110155e-15,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
20.0,26480.0,-51.7,-87.7,100.0,47.0,-46.28596439157378,8.161464350345724,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
19.0,26818.0,-50.6,-87.0,90.0,54.0,-54.0,-3.3065463576978537e-15,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
14.4,28642.0,-44.9,-82.9,81.0,57.0,-56.29823541392285,-8.916764507293163,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
12.0,29861.0,-44.6,-84.9,75.0,59.0,-56.98962375105503,-15.270323661048725,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
11.3,30263.0,-44.5,-85.5,,,,,96581,96581,2025-06-01,-0.15,109.4,3.0,60.02,2025-06-01
1008.0,25.0,24.2,23.5,290.0,3.0,2.819077862357725,-1.026060429977007,96645,96645,2025-06-01,-2.7,112.7,25.0,59.35,2025-06-01
1000.0,95.0,24.0,23.2,325.0,10.0,5.735764363510465,-8.191520442889916,96645,96645,2025-06-01,-2.7,112.7,25.0,59.35,2025-06-01
978.0,291.0,23.4,22.1,11.0,9.0,-1.7172809583889033,-8.834644651028976,96645,96645,2025-06-01,-2.7,112.7,25.0,59.35,2025-06-01
925.0,781.0,22.0,19.6,125.0,6.0,-4.91491226573395,3.441458618106277,96645,96645,2025-06-01,-2.7,112.7,25.0,59.35,2025-06-01
912.0,911.0,21.6,18.9,137.0,9.0,-6.137985240562488,6.582183314572534,96645,96645,2025-06-01,-2.7,112.7,25.0,59.35,2025-06-01
894.0,1093.0,21.2,18.1,155.0,14.0,-5.916655664369793,12.688309018513099,96645,96645,2025-06-01,-2.7,112.7,25.0,59.35,2025-06-01
879.0,1246.0,20.3,17.6,170.0,18.0,-3.125667198004745,17.726539554219745,96645,96645,2025-06-01,-2.7,112.7,25.0,59.35,2025-06-01
850.0,1551.0,18.4,16.6,165.0,18.0,-4.658742811845379,17.386664873203227,96645,96645,2025-06-01,-2.7,112.7,25.0,59.35,2025-06-01
803.0,2073.0,15.4,13.6,159.0,18.0,-6.4506230918154035,16.804447676949632,96645,96645,2025-06-01,-2.7,112.7,25.0,59.35,2025-06-01
700.0,3312.0,9.2,7.6,145.0,18.0,-10.324375854318827,14.744736797201854,96645,96645,2025-06-01,-2.7,112.7,25.0,59.35,2025-06-01
